order_date,product_id,category,quantity,revenue,unit_cost,margin,margin_rate,client_id,country,channel
2022-12-15,Foo-169953,Food,6,264.67,158.64,106.03,40.06,C-49269738,Switzerland,Web
2024-09-01,Foo-633469,Food,6,115.26,56.03,59.23,51.39,C-12311204,Japan,Store
2023-01-28,Foo-911801,Food,1,172.14,100.71,71.43,41.5,C-68244574,Japan,Email
2023-07-08,Fur-777474,Furniture,15,247.72,122.18,125.54,50.68,C-67493075,Sweden,Store
2025-03-26,Off-099889,Office,6,161.86,95.87,65.99,40.77,C-46420629,France,Email
2024-04-26,Toy-789372,Toys,15,171.09,81.89,89.2,52.14,C-06400752,Germany,Web
2022-03-22,Gar-407321,Garden,15,172.01,86.36,85.65,49.79,C-40806894,Portugal,Email
2025-05-16,Boo-252049,Books,14,65.81,35.67,30.14,45.8,C-37474215,Switzerland,Web
2024-04-05,Off-881012,Office,10,46.9,25.05,21.85,46.59,C-07760687,Netherlands,Web
2025-01-14,Bea-588844,Beauty,8,28.02,16.84,11.18,39.9,C-53161780,Brazil,App
2024-01-14,Gar-898444,Garden,4,59.92,29.06,30.86,51.5,C-36956215,Brazil,App
2022-06-26,Hea-809221,Health,6,175.14,84.61,90.53,51.69,C-47126959,Germany,Marketplace
2023-05-26,Bea-144290,Beauty,17,298.97,164.7,134.27,44.91,C-98117500,Norway,App
2022-05-19,Gar-280030,Garden,7,98.13,53.72,44.41,45.26,C-40949448,Italy,Store
2025-01-30,Aut-803561,Automotive,12,444.56,313.32,131.24,29.52,C-88029360,France,App
2023-04-18,Tra-428596,Travel,4,405.15,198.13,207.02,51.1,C-75646845,Switzerland,Web
2023-06-26,Gar-919012,Garden,14,262.66,146.89,115.77,44.08,C-74664806,Poland,Web
2022-07-13,Gar-198378,Garden,4,363.48,172.43,191.05,52.56,C-71466492,Norway,App
2023-05-01,Off-077507,Office,16,186.33,103.99,82.34,44.19,C-34832593,United Kingdom,Store
2025-08-30,Gar-427945,Garden,1,23.21,13.74,9.47,40.8,C-26236676,Canada,Marketplace
2024-03-15,Ele-129539,Electronics,18,452.64,334.82,117.82,26.03,C-60214032,Italy,Web
2022-09-04,Off-665147,Office,19,68.26,37.98,30.28,44.36,C-82393409,Brazil,Social Media
2023-09-22,Clo-651948,Clothing,10,474.23,289.63,184.6,38.93,C-05647651,Brazil,Marketplace
2023-03-14,Jew-302663,Jewelry,5,288.08,224.1,63.98,22.21,C-24439520,Switzerland,Email
2022-03-14,Hea-780773,Health,13,156.25,90.27,65.98,42.23,C-10560190,Portugal,Social Media
2024-12-28,Tra-921162,Travel,6,250.28,145.09,105.19,42.03,C-40067311,Portugal,Social Media
2024-01-24,Hea-285505,Health,4,253.31,121.59,131.72,52.0,C-38580646,Netherlands,Social Media
2025-03-21,Ele-874961,Electronics,16,16.53,13.19,3.34,20.21,C-17061425,Sweden,Web
2024-04-10,Mus-459217,Music,8,180.95,100.07,80.88,44.7,C-96994234,Austria,Web
2022-04-04,Toy-117131,Toys,16,371.23,208.18,163.05,43.92,C-97657990,Italy,Phone
2023-03-11,Tra-419024,Travel,11,257.48,131.07,126.41,49.1,C-08836017,United States,Social Media
2025-12-25,Jew-669234,Jewelry,1,125.89,99.09,26.8,21.29,C-20164022,Austria,Social Media
2023-04-02,Bea-499856,Beauty,18,170.88,91.1,79.78,46.69,C-89214933,Norway,Marketplace
2025-12-24,Toy-416163,Toys,4,432.21,238.98,193.23,44.71,C-80073626,Australia,Web
2022-08-17,Jew-040284,Jewelry,11,265.15,190.52,74.63,28.15,C-37008865,United States,Social Media
2022-01-30,Aut-780592,Automotive,10,266.53,202.97,63.56,23.85,C-37086575,Mexico,Store
2022-12-01,Aut-714511,Automotive,16,480.93,356.59,124.34,25.85,C-22244580,Australia,Email
2023-10-22,Spo-281576,Sports,10,163.84,87.28,76.56,46.73,C-72803068,United States,Web
2023-07-23,Mus-331722,Music,5,242.37,132.18,110.19,45.46,C-67407359,Norway,Web
2022-06-26,Off-610347,Office,18,406.8,233.96,172.84,42.49,C-32639119,Japan,Email
2024-04-03,Boo-921706,Books,11,380.66,189.74,190.92,50.15,C-47664246,Netherlands,Email
2023-07-22,Aut-694252,Automotive,3,136.57,96.74,39.83,29.16,C-68477878,Australia,Email
2023-02-13,Bea-045205,Beauty,9,79.79,50.33,29.46,36.92,C-91149766,Sweden,Store
2024-02-16,Clo-532061,Clothing,15,351.85,204.7,147.15,41.82,C-56265405,Portugal,Email
2025-06-14,Foo-804103,Food,19,132.54,68.02,64.52,48.68,C-50731835,Portugal,Phone
2025-07-25,Spo-270445,Sports,19,461.72,272.16,189.56,41.06,C-62568079,Poland,Social Media
2022-03-18,Foo-652305,Food,5,68.98,38.32,30.66,44.45,C-62723552,Japan,App
2024-07-21,Hea-761167,Health,6,162.57,92.23,70.34,43.27,C-37008865,Germany,Web
2023-09-28,Mus-997614,Music,4,32.12,15.1,17.02,52.99,C-78075298,United Kingdom,Email
2023-06-24,Gar-163701,Garden,12,353.14,181.49,171.65,48.61,C-00687619,Denmark,Social Media
2025-03-27,Boo-053971,Books,5,446.18,216.1,230.08,51.57,C-35609087,Switzerland,Email
2025-04-05,Hea-576230,Health,3,319.76,191.67,128.09,40.06,C-76293906,Japan,Store
2025-04-23,Jew-160071,Jewelry,10,469.19,363.41,105.78,22.55,C-77953798,Denmark,Store
2025-11-13,Tra-492381,Travel,13,68.61,34.36,34.25,49.92,C-22779605,Austria,Web
2022-01-12,Hea-521509,Health,4,48.43,25.05,23.38,48.28,C-47158870,Mexico,Store
2022-06-18,Fur-488860,Furniture,8,420.01,232.4,187.61,44.67,C-00881675,Spain,Store
2024-04-10,Mus-336332,Music,1,428.48,232.15,196.33,45.82,C-33804197,Spain,Social Media
2025-12-20,Aut-214096,Automotive,2,416.36,283.49,132.87,31.91,C-07996478,Norway,Email
2023-03-25,Clo-759038,Clothing,4,400.49,242.93,157.56,39.34,C-24402626,Germany,Store
2023-03-25,Boo-344807,Books,1,184.3,81.86,102.44,55.58,C-15293146,Japan,App
2025-02-03,Tra-018794,Travel,7,112.64,53.74,58.9,52.29,C-19170576,Denmark,Social Media
2023-03-03,Foo-618192,Food,5,464.76,209.99,254.77,54.82,C-09158407,Italy,Social Media
2024-08-13,Spo-832968,Sports,13,156.97,99.92,57.05,36.34,C-89655900,Australia,Web
2024-07-04,Aut-988033,Automotive,13,202.21,155.95,46.26,22.88,C-07760687,Germany,Social Media
2025-01-26,Bea-860602,Beauty,8,351.28,178.88,172.4,49.08,C-39444395,United Kingdom,Web
2023-09-23,Aut-526121,Automotive,17,150.21,109.98,40.23,26.78,C-41903763,Belgium,Store
2022-08-14,Spo-295797,Sports,10,410.47,221.59,188.88,46.02,C-54573275,Germany,Marketplace
2023-03-23,Spo-670679,Sports,10,39.67,24.54,15.13,38.14,C-29402344,Germany,App
2022-07-22,Fur-265748,Furniture,2,396.64,227.34,169.3,42.68,C-97459491,Portugal,Email
2024-08-25,Off-660717,Office,6,302.92,163.16,139.76,46.14,C-49815276,United States,App
2023-11-06,Aut-409473,Automotive,1,288.63,199.64,88.99,30.83,C-67135312,United Kingdom,Store
2025-08-13,Hea-028932,Health,18,231.9,135.98,95.92,41.36,C-98150790,Netherlands,Phone
2023-09-26,Aut-455952,Automotive,3,142.14,106.24,35.9,25.26,C-93334755,Brazil,Marketplace
2022-01-16,Mus-586007,Music,7,234.71,98.8,135.91,57.91,C-66321713,Switzerland,Social Media
2025-11-02,Mus-589703,Music,16,227.76,115.68,112.08,49.21,C-58479568,Spain,Marketplace
2025-09-21,Gar-064413,Garden,3,293.96,168.57,125.39,42.66,C-78080761,Australia,Social Media
2023-09-10,Fur-973745,Furniture,6,144.38,81.24,63.14,43.73,C-42855881,Sweden,Social Media
2024-11-09,Toy-085141,Toys,4,43.41,21.93,21.48,49.48,C-86152080,United Kingdom,Social Media
2023-03-16,Toy-915258,Toys,16,76.82,40.4,36.42,47.41,C-73916205,France,Marketplace
2025-06-21,Gar-630935,Garden,3,351.09,191.96,159.13,45.32,C-53855648,France,Store
2025-06-21,Jew-645913,Jewelry,4,16.13,12.32,3.81,23.62,C-93526944,Australia,Social Media
2024-08-28,Toy-788028,Toys,11,428.94,246.95,181.99,42.43,C-26550289,Switzerland,Email
2023-01-27,Mus-452231,Music,17,348.73,155.19,193.54,55.5,C-68320563,Italy,Store
2023-12-25,Gar-375819,Garden,19,385.2,210.79,174.41,45.28,C-15737726,Brazil,Social Media
2024-01-06,Ele-030733,Electronics,8,418.81,301.04,117.77,28.12,C-79377345,Norway,Store
2025-07-09,Off-108030,Office,14,65.74,34.66,31.08,47.28,C-19170576,Sweden,Phone
2022-08-08,Off-009757,Office,16,412.11,241.91,170.2,41.3,C-18975970,Netherlands,Phone
2024-10-28,Hea-926646,Health,19,254.8,152.43,102.37,40.18,C-41588750,Australia,Email
2023-03-22,Aut-469858,Automotive,16,443.33,308.52,134.81,30.41,C-64432934,Belgium,Phone
2022-01-14,Hea-608700,Health,10,443.86,268.42,175.44,39.53,C-51478804,United States,Email
2023-01-22,Gar-812349,Garden,15,16.97,8.56,8.41,49.56,C-70308475,Brazil,Store
2023-10-04,Tra-097054,Travel,4,194.52,97.43,97.09,49.91,C-78075298,Italy,Store
2024-11-11,Clo-189147,Clothing,4,265.57,138.91,126.66,47.69,C-08778513,Japan,Web
2022-08-13,Aut-725229,Automotive,13,340.79,252.72,88.07,25.84,C-49979429,Belgium,Email
2022-08-23,Ele-950810,Electronics,12,146.66,111.41,35.25,24.04,C-39560630,Italy,Email
2025-09-26,Ele-647139,Electronics,15,129.81,96.61,33.2,25.58,C-92794892,Portugal,Marketplace
2024-09-26,Hea-180992,Health,13,193.73,103.97,89.76,46.33,C-95815641,Sweden,Social Media
2023-12-12,Foo-159373,Food,6,252.96,137.47,115.49,45.66,C-03018434,Mexico,Phone
2025-03-03,Aut-711417,Automotive,14,475.82,351.32,124.5,26.17,C-55808616,Spain,Social Media
2025-04-16,Boo-968777,Books,3,382.24,174.35,207.89,54.39,C-60214032,United Kingdom,Web
2024-03-02,Ele-300465,Electronics,8,217.51,171.49,46.02,21.16,C-49384009,Poland,Store
2023-03-13,Off-605481,Office,12,31.91,18.72,13.19,41.34,C-24476151,Sweden,Store
2024-12-10,Clo-075462,Clothing,14,88.42,46.93,41.49,46.92,C-55982971,Norway,Social Media
2023-08-04,Off-684327,Office,5,230.68,124.93,105.75,45.84,C-61524786,Denmark,Phone
2025-07-28,Fur-327693,Furniture,2,407.84,240.75,167.09,40.97,C-00785431,United States,App
2024-12-03,Jew-725603,Jewelry,10,193.44,137.43,56.01,28.95,C-13019908,Denmark,Social Media
2023-11-18,Tra-781914,Travel,3,271.56,148.69,122.87,45.25,C-62155163,Portugal,Social Media
2022-12-31,Foo-352446,Food,10,446.44,224.93,221.51,49.62,C-86518759,Austria,Web
2022-09-26,Fur-661353,Furniture,9,457.33,254.84,202.49,44.28,C-80623701,Germany,Store
2025-08-09,Foo-183088,Food,17,111.81,55.02,56.79,50.79,C-15459783,Spain,Marketplace
2025-05-02,Off-490916,Office,6,26.58,16.7,9.88,37.17,C-08778513,Canada,Phone
2025-10-26,Mus-489577,Music,9,156.18,85.4,70.78,45.32,C-40067311,Japan,Phone
2022-03-19,Clo-163209,Clothing,3,349.42,223.37,126.05,36.07,C-13019908,Denmark,Social Media
2022-07-08,Off-908725,Office,7,475.8,249.33,226.47,47.6,C-48015007,Brazil,Phone
2025-11-14,Mus-331782,Music,12,43.13,23.2,19.93,46.21,C-51246237,Japan,Phone
2024-11-14,Hea-263248,Health,18,19.1,10.41,8.69,45.5,C-91149766,Sweden,Phone
2025-08-18,Spo-822012,Sports,10,442.65,270.91,171.74,38.8,C-20077461,Italy,Social Media
2023-11-02,Aut-563187,Automotive,2,375.33,263.39,111.94,29.82,C-52592154,Norway,Marketplace
2022-12-24,Off-967307,Office,17,496.16,294.0,202.16,40.74,C-44555741,Australia,Web
2024-08-16,Mus-629220,Music,3,201.41,110.37,91.04,45.2,C-15293146,Mexico,App
2025-01-22,Gar-157028,Garden,1,210.95,104.94,106.01,50.25,C-18788930,Switzerland,Web
2022-12-02,Bea-587062,Beauty,8,90.29,48.31,41.98,46.49,C-62286818,Spain,Social Media
2025-04-02,Boo-752547,Books,13,62.34,25.91,36.43,58.44,C-17891875,Austria,Web
2024-06-21,Fur-375289,Furniture,11,291.47,150.79,140.68,48.27,C-19038565,Portugal,Email
2022-12-07,Aut-506374,Automotive,8,185.32,135.95,49.37,26.64,C-79377345,Canada,Marketplace
2024-04-13,Boo-630423,Books,1,44.76,23.49,21.27,47.52,C-39926695,United Kingdom,Web
2023-07-21,Spo-344865,Sports,2,444.06,247.01,197.05,44.37,C-24476151,Australia,Social Media
2022-03-13,Tra-114301,Travel,18,103.19,54.77,48.42,46.92,C-06400752,Canada,Marketplace
2024-12-01,Tra-053696,Travel,18,375.55,192.41,183.14,48.77,C-81775030,France,Marketplace
2023-02-15,Bea-530716,Beauty,9,144.7,78.61,66.09,45.67,C-11497390,Italy,Social Media
2024-06-16,Boo-343321,Books,7,407.39,194.14,213.25,52.35,C-30106590,Portugal,Social Media
2024-04-17,Boo-665673,Books,9,63.61,27.05,36.56,57.48,C-58417310,Sweden,Social Media
2023-10-06,Fur-501696,Furniture,10,379.26,216.0,163.26,43.05,C-37096293,Germany,App
2022-01-21,Toy-528428,Toys,2,53.57,24.91,28.66,53.5,C-96741425,Italy,Social Media
2024-10-21,Bea-476688,Beauty,5,226.22,137.91,88.31,39.04,C-73916205,Spain,Web
2023-11-09,Aut-527080,Automotive,17,368.33,257.01,111.32,30.22,C-53161780,Poland,Email
2025-01-04,Spo-854691,Sports,2,90.74,58.96,31.78,35.02,C-24994480,Brazil,Store
2023-08-26,Bea-611784,Beauty,10,146.4,91.29,55.11,37.64,C-04097034,Germany,App
2025-11-22,Hea-198630,Health,1,433.06,224.38,208.68,48.19,C-29837314,United States,App
2022-03-29,Clo-774718,Clothing,12,443.13,249.89,193.24,43.61,C-41162591,Germany,Store
2022-01-17,Hea-451990,Health,15,27.24,13.79,13.45,49.38,C-81382259,Norway,Phone
2025-09-14,Toy-888924,Toys,6,88.2,48.49,39.71,45.02,C-82393409,Norway,Web
2024-07-31,Clo-424257,Clothing,14,63.15,35.18,27.97,44.29,C-07996478,Australia,App
2025-05-18,Spo-813521,Sports,14,93.95,58.08,35.87,38.18,C-37008865,Poland,App
2024-04-03,Tra-262747,Travel,15,485.24,219.52,265.72,54.76,C-64670898,Belgium,Social Media
2023-01-18,Fur-727924,Furniture,1,278.07,138.75,139.32,50.1,C-38625489,Sweden,Email
2023-10-02,Fur-531438,Furniture,17,236.72,125.72,111.0,46.89,C-06719412,Austria,Phone
2025-03-15,Mus-637481,Music,11,492.31,214.28,278.03,56.47,C-07999103,Japan,Marketplace
2023-03-29,Spo-056048,Sports,15,280.69,167.89,112.8,40.19,C-48015007,Norway,App
2024-03-26,Foo-221510,Food,16,332.25,152.05,180.2,54.24,C-29402344,United States,Email
2025-11-17,Tra-765694,Travel,9,169.72,95.34,74.38,43.83,C-28315599,France,Phone
2022-11-06,Spo-808778,Sports,12,194.15,120.17,73.98,38.1,C-38625489,Sweden,Web
2024-07-19,Hea-081478,Health,2,299.23,149.7,149.53,49.97,C-99169652,Switzerland,Phone
2023-05-07,Toy-188202,Toys,15,39.54,20.28,19.26,48.71,C-88080904,United States,Marketplace
2024-01-30,Off-592599,Office,9,131.66,73.56,58.1,44.13,C-31890440,United States,Store
2025-12-24,Ele-751414,Electronics,16,102.42,79.12,23.3,22.75,C-02315675,Germany,Phone
2022-01-01,Fur-396855,Furniture,17,12.87,6.9,5.97,46.39,C-43407569,Sweden,Phone
2022-02-10,Jew-090702,Jewelry,4,270.77,190.43,80.34,29.67,C-71771991,Switzerland,App
2023-11-03,Toy-181662,Toys,8,282.72,137.28,145.44,51.44,C-68477878,Portugal,Web
2022-07-31,Off-126450,Office,7,195.05,109.35,85.7,43.94,C-57398717,Denmark,Email
2025-09-18,Gar-852818,Garden,6,138.02,82.32,55.7,40.36,C-08836017,Australia,Store
2022-10-31,Toy-311735,Toys,5,327.77,185.04,142.73,43.55,C-79810937,Mexico,Social Media
2023-11-22,Toy-597624,Toys,10,71.66,33.94,37.72,52.64,C-49996663,Denmark,Social Media
2025-03-23,Tra-907977,Travel,3,261.71,142.38,119.33,45.6,C-15498051,Denmark,Marketplace
2023-09-08,Mus-596399,Music,17,385.2,212.31,172.89,44.88,C-70308475,United States,Store
2023-06-07,Boo-043955,Books,16,86.33,34.65,51.68,59.86,C-83055979,Belgium,Marketplace
2022-01-25,Toy-094535,Toys,11,377.86,205.45,172.41,45.63,C-68350413,France,Store
2024-03-18,Mus-390400,Music,13,381.59,184.81,196.78,51.57,C-06990710,Canada,Email
2022-01-25,Fur-452225,Furniture,18,34.66,19.94,14.72,42.47,C-36370257,Japan,Store
2023-08-19,Ele-740188,Electronics,14,14.3,10.88,3.42,23.92,C-58474864,Austria,Phone
2025-02-03,Ele-816681,Electronics,2,487.1,388.93,98.17,20.15,C-41653278,Switzerland,Social Media
2025-02-16,Toy-283721,Toys,12,100.72,49.11,51.61,51.24,C-22479698,Germany,Marketplace
2022-04-18,Gar-378089,Garden,10,411.96,234.84,177.12,42.99,C-39444395,Mexico,Social Media
2025-09-15,Clo-149000,Clothing,7,283.12,151.52,131.6,46.48,C-89986340,Denmark,Store
2022-06-29,Fur-771953,Furniture,2,135.91,73.53,62.38,45.9,C-02565982,Brazil,Social Media
2024-05-30,Mus-161310,Music,18,69.34,38.59,30.75,44.35,C-07760687,Netherlands,Marketplace
2022-05-11,Fur-044639,Furniture,17,250.86,147.32,103.54,41.27,C-91222462,Australia,Marketplace
2023-08-26,Gar-818433,Garden,16,206.64,104.19,102.45,49.58,C-99169652,France,Web
2024-01-23,Bea-018199,Beauty,2,350.95,208.08,142.87,40.71,C-55955048,Mexico,Social Media
2024-01-29,Hea-887012,Health,11,452.56,215.85,236.71,52.3,C-77507367,Italy,Web
2022-06-17,Gar-716020,Garden,19,403.6,200.71,202.89,50.27,C-83181257,France,Store
2022-08-11,Mus-329130,Music,7,140.85,73.32,67.53,47.94,C-37577776,Switzerland,Email
2023-04-14,Tra-884421,Travel,17,440.07,230.65,209.42,47.59,C-25536539,France,Social Media
2022-10-05,Gar-785863,Garden,15,417.53,219.52,198.01,47.42,C-49384009,Poland,App
2022-07-09,Mus-747519,Music,9,464.92,240.23,224.69,48.33,C-33687787,Sweden,Web
2023-06-15,Aut-488167,Automotive,12,232.04,167.03,65.01,28.02,C-05686328,Switzerland,Marketplace
2023-09-13,Foo-365354,Food,8,385.44,174.96,210.48,54.61,C-11497390,Norway,Web
2025-04-28,Mus-857816,Music,2,297.87,143.5,154.37,51.82,C-20164022,United States,Social Media
2022-08-06,Gar-155821,Garden,17,158.7,93.05,65.65,41.37,C-10313337,Netherlands,Web
2025-08-15,Foo-992330,Food,16,497.24,287.65,209.59,42.15,C-43407569,Portugal,Marketplace
2025-08-27,Tra-476258,Travel,16,23.96,12.06,11.9,49.67,C-56265405,Belgium,Web
2022-08-24,Tra-469504,Travel,3,85.32,38.64,46.68,54.71,C-51519582,Switzerland,Web
2022-06-17,Mus-130171,Music,19,446.81,227.46,219.35,49.09,C-01547198,Australia,App
2024-02-19,Mus-485370,Music,16,34.98,18.32,16.66,47.63,C-67493075,Poland,Store
2022-07-12,Clo-728180,Clothing,11,443.98,241.59,202.39,45.59,C-52832921,Denmark,Phone
2022-08-30,Foo-785750,Food,9,359.03,187.23,171.8,47.85,C-46512703,Netherlands,Marketplace
2025-03-31,Bea-306882,Beauty,14,23.16,15.03,8.13,35.1,C-59159872,Canada,Phone
2025-09-24,Gar-087272,Garden,2,217.51,117.61,99.9,45.93,C-15737726,Italy,Store
2024-03-01,Gar-411776,Garden,13,378.46,192.69,185.77,49.09,C-88377676,United States,App
2023-03-31,Spo-731509,Sports,5,293.63,176.64,116.99,39.84,C-77563553,Denmark,Phone
2025-03-04,Foo-867902,Food,14,468.26,223.36,244.9,52.3,C-77507367,Norway,Email
2022-07-12,Fur-684267,Furniture,1,434.48,220.67,213.81,49.21,C-48088519,Portugal,Email
2025-11-26,Gar-341835,Garden,6,169.66,100.01,69.65,41.05,C-68477878,Italy,Social Media
2023-01-27,Off-463589,Office,11,46.89,24.9,21.99,46.9,C-70499886,Norway,Social Media
2023-08-24,Tra-825533,Travel,17,472.41,231.67,240.74,50.96,C-04097034,Norway,App
2024-12-01,Hea-880316,Health,14,261.06,142.57,118.49,45.39,C-89655900,France,Social Media
2022-04-03,Spo-448679,Sports,14,41.83,26.64,15.19,36.31,C-06684633,Switzerland,Social Media
2025-05-23,Foo-179806,Food,7,409.2,232.11,177.09,43.28,C-60115111,Mexico,Web
2022-12-15,Fur-321180,Furniture,19,434.91,211.42,223.49,51.39,C-00881675,Japan,Phone
2023-05-28,Fur-540962,Furniture,6,321.52,185.52,136.0,42.3,C-24439520,Italy,Web
2025-09-20,Tra-175963,Travel,13,226.52,116.78,109.74,48.45,C-52309125,United States,Web
2025-11-23,Off-810324,Office,10,332.78,186.96,145.82,43.82,C-42434139,Netherlands,Email
2024-07-12,Toy-116106,Toys,19,354.81,191.56,163.25,46.01,C-03903537,Norway,Phone
2025-04-02,Ele-202201,Electronics,10,447.05,321.71,125.34,28.04,C-39926695,Belgium,Phone
2022-04-16,Clo-440458,Clothing,5,478.15,309.47,168.68,35.28,C-37064939,Mexico,App
2025-06-09,Bea-382142,Beauty,13,259.59,154.92,104.67,40.32,C-46420629,United States,Email
2024-09-18,Boo-205367,Books,17,400.25,182.05,218.2,54.52,C-27196768,France,Social Media
2023-12-18,Tra-087558,Travel,5,482.43,254.74,227.69,47.2,C-45261324,Belgium,Phone
2025-04-15,Gar-742450,Garden,7,79.87,39.16,40.71,50.97,C-39436251,Poland,Store
2025-08-10,Aut-478174,Automotive,7,14.04,10.44,3.6,25.64,C-43547388,Canada,Email
2025-07-12,Foo-163366,Food,15,435.14,197.65,237.49,54.58,C-46702549,Germany,Marketplace
2024-02-27,Foo-780585,Food,15,101.66,50.95,50.71,49.88,C-93334755,Japan,Phone
2025-07-17,Spo-322631,Sports,1,26.03,16.07,9.96,38.26,C-41653278,Spain,Social Media
2025-05-20,Spo-737588,Sports,12,84.25,52.66,31.59,37.5,C-75340146,Switzerland,Phone
2025-04-01,Mus-182362,Music,2,195.14,88.87,106.27,54.46,C-93526944,Sweden,Email
2024-04-02,Aut-018580,Automotive,18,113.54,83.33,30.21,26.61,C-26550289,Spain,App
2024-07-05,Foo-752669,Food,15,156.1,82.62,73.48,47.07,C-19038565,Sweden,Web
2024-12-12,Jew-393677,Jewelry,7,487.77,362.0,125.77,25.78,C-77953798,France,Marketplace
2025-06-10,Bea-242298,Beauty,9,353.68,188.96,164.72,46.57,C-49397780,Portugal,Email
2024-05-03,Mus-114048,Music,3,357.53,185.36,172.17,48.16,C-98924873,France,Marketplace
2023-11-14,Mus-773868,Music,10,51.87,23.62,28.25,54.46,C-68115278,United States,Marketplace
2024-10-19,Tra-122647,Travel,2,367.39,208.84,158.55,43.16,C-50369419,Canada,Store
2024-08-08,Foo-397948,Food,12,370.98,196.35,174.63,47.07,C-60360898,Canada,Email
2022-02-13,Gar-868997,Garden,7,331.57,192.93,138.64,41.81,C-10235413,Italy,Email
2023-08-26,Ele-586245,Electronics,5,118.08,86.09,31.99,27.09,C-70308475,Brazil,Phone
2023-09-25,Aut-415614,Automotive,4,214.4,163.1,51.3,23.93,C-39162899,Denmark,Web
2022-04-02,Mus-468340,Music,1,423.91,184.79,239.12,56.41,C-49384009,Brazil,Web
2024-01-29,Gar-183492,Garden,15,336.75,191.06,145.69,43.26,C-27585887,United Kingdom,Web
2024-01-01,Jew-700605,Jewelry,9,367.72,271.63,96.09,26.13,C-06990710,Spain,Web
2024-08-11,Bea-487202,Beauty,6,295.75,168.72,127.03,42.95,C-40806894,United States,Social Media
2022-12-03,Foo-819071,Food,14,227.55,108.09,119.46,52.5,C-86027215,Poland,Marketplace
2025-08-10,Boo-712427,Books,2,380.73,153.36,227.37,59.72,C-90541205,Belgium,Marketplace
2023-12-01,Toy-569422,Toys,12,38.62,20.72,17.9,46.35,C-22133517,France,Marketplace
2024-07-13,Gar-599586,Garden,6,338.21,183.4,154.81,45.77,C-36653469,Denmark,Phone
2023-11-11,Off-049967,Office,13,498.62,289.66,208.96,41.91,C-20753265,Canada,App
2024-08-24,Ele-270184,Electronics,4,391.2,283.82,107.38,27.45,C-53161780,Brazil,Web
2022-09-21,Boo-208967,Books,16,148.83,64.87,83.96,56.41,C-17194573,Canada,Social Media
2022-04-15,Hea-649258,Health,11,142.52,83.55,58.97,41.38,C-00687619,Sweden,Social Media
2022-08-12,Spo-561954,Sports,6,335.27,207.52,127.75,38.1,C-93526944,Switzerland,Email
2025-12-13,Tra-396420,Travel,5,448.45,221.44,227.01,50.62,C-08633461,Japan,Email
2024-09-04,Gar-503582,Garden,1,291.09,159.89,131.2,45.07,C-39866633,Australia,App
2022-04-25,Spo-033897,Sports,19,266.06,167.0,99.06,37.23,C-48015007,Italy,Phone
2024-06-09,Foo-833182,Food,7,84.39,49.23,35.16,41.66,C-06719412,United States,Phone
2025-06-12,Spo-227684,Sports,18,359.15,187.03,172.12,47.92,C-38066846,Belgium,App
2025-07-21,Hea-305159,Health,10,352.64,205.9,146.74,41.61,C-67412814,Italy,Email
2025-06-07,Ele-542469,Electronics,10,483.64,355.49,128.15,26.5,C-10313337,Denmark,Email
